Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268.75,5269.3359375,17984.0,17986.0,,
3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.62890625,5268.1640625,17987.0,17982.0,,
3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266.40625,5268.75,17976.0,17984.0,,
3789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.28515625,5266.40625,17979.0,17976.0,,
3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.8203125,,17974.0,,,
3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264.94140625,,17971.0,,
3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.76953125,5265.8203125,17967.0,17974.0,,
3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264.35546875,5263.4765625,,,,
3870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17969.0,17966.0,,
3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262.890625,,,,,
3890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.76953125,17964.0,17967.0,,
3910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.4765625,5262.01171875,17966.0,17961.0,,
3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.71875,5263.4765625,17960.0,17966.0,,
3950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.1328125,,17958.0,,
3970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.1328125,5261.42578125,17958.0,17959.0,,
3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.42578125,5259.66796875,17959.0,17953.0,,
4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259.375,5261.1328125,17952.0,17958.0,,
4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5258.49609375,,17949.0,,
4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5258.49609375,5258.7890625,17949.0,17950.0,,
4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5258.203125,5256.73828125,17948.0,17943.0,,
4090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5256.73828125,5258.49609375,17943.0,17949.0,,
4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5256.4453125,5255.859375,17942.0,17940.0,,
4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5256.15234375,5256.4453125,17941.0,17942.0,,
4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5255.56640625,,17939.0,,,
4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.39453125,5256.15234375,17935.0,17941.0,,
4194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.1015625,5253.80859375,,,,
4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17934.0,17933.0,,
4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253.80859375,5254.39453125,17933.0,17935.0,,
4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253.22265625,5252.34375,17931.0,17928.0,,
4251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5251.171875,,17924.0,,,
4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247.0703125,5247.65625,17910.0,17912.0,,
4294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5241.50390625,5242.3828125,17891.0,17894.0,,
4312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5233.88671875,5233.59375,17865.0,17864.0,,
4331,,,,,,,,,,,,,,,,,,,,,,,-0.17000000178813934,,,,,,,,,,5223.92578125,5226.85546875,17831.0,17841.0,,
4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215.13671875,5216.30859375,17801.0,17805.0,,
4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.640625,5207.51953125,17772.0,17775.0,,
4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.609375,,,,,
4434,,,,,,,,,,,,,,,,,,,,,,,-0.17000000178813934,,,,,,,,,,5185.546875,5185.25390625,17700.0,17699.0,,
4452,,,,,,,,,,,,,,,,,,,,,,,-0.1599999964237213,,,,,,,,,,5178.22265625,5178.515625,17675.0,17676.0,,
4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.94921875,,,,,
4473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173.53515625,17657.0,17659.0,,
4494,,,,,,,,,,,,,,,,,,,,,,,-0.17000000178813934,,,,,,,,,,5165.33203125,5167.96875,17631.0,17640.0,,
4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161.5234375,,,,,
4514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.109375,17618.0,17620.0,,
4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155.95703125,5155.95703125,,,,
4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17599.0,17599.0,,
4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150.68359375,5152.734375,17581.0,17588.0,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.2890625,5146.58203125,17566.0,17567.0,,
4594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141.89453125,5141.6015625,17551.0,17550.0,,
4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132.2265625,5134.27734375,17518.0,17525.0,,
4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5129.58984375,5129.58984375,17509.0,17509.0,,
4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.78125,5125.48828125,17496.0,17495.0,,
4674,,,,,,,,,,,,,,,,,,,,,,,-0.1599999964237213,,,,,,,,,,5121.6796875,5123.4375,17482.0,17488.0,,
4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.04296875,5119.3359375,17473.0,17474.0,,
4714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116.11328125,,,,,
4715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115.234375,17463.0,17460.0,,
4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112.59765625,5113.18359375,17451.0,17453.0,,
4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109.08203125,,,,,
4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110.546875,17439.0,17444.0,,
4775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107.03125,5106.4453125,17432.0,17430.0,,
4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103.80859375,5103.80859375,17421.0,17421.0,,
4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100.5859375,5102.34375,17410.0,17416.0,,
4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098.53515625,5098.53515625,17403.0,17403.0,,
4855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096.484375,5095.60546875,17396.0,17393.0,,
4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093.5546875,5094.43359375,17386.0,17389.0,,
4908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091.2109375,5092.08984375,17378.0,17381.0,,
4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090.0390625,5088.57421875,17374.0,17369.0,,
4936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5087.109375,5087.98828125,17364.0,17367.0,,
4956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085.05859375,5086.23046875,17357.0,17361.0,,
4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083.88671875,5083.0078125,17353.0,17350.0,,
4997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081.8359375,5082.12890625,17346.0,17347.0,,
5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5079.78515625,5081.54296875,17339.0,17345.0,,
5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.90625,,,,,
5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.3203125,17336.0,17334.0,,
5056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.02734375,5077.44140625,17333.0,17331.0,,
5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076.26953125,5077.734375,17327.0,17332.0,,
5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.68359375,5076.26953125,17325.0,17327.0,,
5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.9765625,5074.51171875,17326.0,17321.0,,
5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074.21875,5074.8046875,17320.0,17322.0,,
5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.33984375,5074.21875,17317.0,17320.0,,
5177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071.875,,17312.0,,
5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071.58203125,5072.16796875,17311.0,17313.0,,
5220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071.2890625,5071.875,17310.0,17312.0,,
5237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070.703125,5069.53125,17308.0,17304.0,,
5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069.53125,5069.82421875,17304.0,17305.0,,
5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068.65234375,,17301.0,,,
5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068.06640625,5067.1875,17299.0,17296.0,,
5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066.6015625,5066.30859375,17294.0,17293.0,,
5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064.55078125,5065.72265625,17287.0,17291.0,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5062.5,5063.0859375,17280.0,17282.0,,
5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061.328125,5059.86328125,17276.0,17271.0,,
5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057.51953125,5058.3984375,17263.0,17266.0,,
5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054.58984375,5056.0546875,17253.0,17258.0,,
5440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053.125,5052.24609375,17248.0,17245.0,,
5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049.609375,,,,,
5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050.1953125,17236.0,17238.0,,
5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046.6796875,,,,,
5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5048.14453125,17226.0,17231.0,,
5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5044.921875,5044.04296875,17220.0,17217.0,,
5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041.40625,5042.578125,17208.0,17212.0,,
5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038.76953125,5039.94140625,17199.0,17203.0,,
5560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035.546875,5034.66796875,17188.0,17185.0,,
5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031.15234375,5032.6171875,17173.0,17178.0,,
5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028.22265625,5029.39453125,17163.0,17167.0,,
5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.4140625,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023.2421875,17150.0,17146.0,,
5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020.60546875,5021.77734375,17137.0,17141.0,,
5660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019.140625,5019.7265625,17132.0,17134.0,,
5680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017.08984375,5016.2109375,17125.0,17122.0,,
5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015.91796875,5016.50390625,17121.0,17123.0,,
5720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016.50390625,5016.796875,17123.0,17124.0,,
5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015.91796875,5014.453125,,,,
5742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17121.0,17116.0,,
5761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015.33203125,5016.2109375,17119.0,17122.0,,
5780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.74609375,5015.625,17117.0,17120.0,,
5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4986.62109375,4993.06640625,17021.0,17043.0,,
5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865.33203125,4887.59765625,16607.0,16683.0,,
5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692.7734375,4717.67578125,16018.0,16103.0,,
5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4520.5078125,4543.9453125,15430.0,15510.0,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356.15234375,4379.8828125,14869.0,14950.0,,
5901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4227.24609375,4241.89453125,14429.0,14479.0,,
5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196.484375,4196.19140625,14324.0,14323.0,,
5942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226.953125,4221.97265625,14428.0,14411.0,,
5962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4262.98828125,4258.0078125,14551.0,14534.0,,
5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298.73046875,4291.9921875,14673.0,14650.0,,
6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.54296875,4327.1484375,14785.0,14770.0,,
6022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364.6484375,4359.66796875,14898.0,14881.0,,
6042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394.53125,4391.015625,15000.0,14988.0,,
6062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4422.65625,4419.140625,15096.0,15084.0,,
6086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.48828125,4447.55859375,15191.0,15181.0,,
6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4477.44140625,4474.21875,15283.0,15272.0,,
6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503.80859375,4500.0,15373.0,15360.0,,
6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529.296875,4525.1953125,15460.0,15446.0,,
6163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553.90625,4550.09765625,15544.0,15531.0,,
6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577.05078125,4572.36328125,15623.0,15607.0,,
6203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598.14453125,,,,,
6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4594.921875,15695.0,15684.0,,
6224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619.53125,4616.30859375,15768.0,15757.0,,
6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639.74609375,,,,,
6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637.98828125,15837.0,15831.0,,
6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660.83984375,4657.6171875,15909.0,15898.0,,
6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679.58984375,4678.7109375,15973.0,15970.0,,
6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699.51171875,4696.58203125,16041.0,16031.0,,
6325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717.67578125,4714.453125,16103.0,16092.0,,
6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4734.66796875,4731.73828125,16161.0,16151.0,,
6365,,,,,,,,,,,,,,,,,,,,,,,-0.15000000596046448,,,,,,,,,,4750.78125,4748.14453125,16216.0,16207.0,,
6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767.1875,4764.84375,16272.0,16264.0,,
6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.0078125,4780.95703125,16326.0,16319.0,,
6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4797.94921875,4796.19140625,16377.0,16371.0,,
6445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812.3046875,4810.546875,16426.0,16420.0,,
6465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.3671875,,,,,
6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824.31640625,16474.0,16467.0,,
6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4840.13671875,4838.37890625,16521.0,16515.0,,
6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4853.3203125,4851.26953125,16566.0,16559.0,,
6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865.91796875,4863.57421875,16609.0,16601.0,,
6546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.9296875,4876.46484375,16650.0,16645.0,,
6568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890.234375,4889.35546875,16692.0,16689.0,,
6586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4902.5390625,4898.73046875,16734.0,16721.0,,
6605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911.9140625,,,,,
6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4910.7421875,16766.0,16762.0,,
6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4922.75390625,4922.16796875,16803.0,16801.0,,
6647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4933.88671875,4931.54296875,16841.0,16833.0,,
6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942.67578125,,,,,
6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4941.2109375,16871.0,16866.0,,
6686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4951.46484375,4951.171875,16901.0,,,
6687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16900.0,,
6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962.3046875,4960.546875,16938.0,16932.0,,
6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970.5078125,4969.62890625,16966.0,16963.0,,
6747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979.296875,4977.83203125,16996.0,16991.0,,
6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4988.671875,4987.5,17028.0,17024.0,,
6787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4996.58203125,4995.703125,17055.0,17052.0,,
6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004.19921875,5002.734375,17081.0,17076.0,,
6827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5012.98828125,5011.23046875,17111.0,17105.0,,
6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019.7265625,5019.140625,17134.0,17132.0,,
6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046.6796875,5046.09375,17226.0,17224.0,,
6949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054.8828125,5052.24609375,17254.0,17245.0,,
7015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.046875,5070.703125,17316.0,17308.0,,
7029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077.734375,5077.734375,17332.0,17332.0,,
7049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083.30078125,5083.59375,17351.0,17352.0,,
7069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089.453125,5087.6953125,17372.0,17366.0,,
7089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094.140625,5093.84765625,17388.0,17387.0,,
7109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098.828125,5099.4140625,17404.0,17406.0,,
7130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104.39453125,5102.9296875,17423.0,17418.0,,
7150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107.91015625,,17435.0,,
7170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112.890625,5113.4765625,17452.0,17454.0,,
7190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5118.1640625,5116.9921875,17470.0,17466.0,,
7210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123.14453125,5121.38671875,17487.0,17481.0,,
7234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128.7109375,5128.7109375,17506.0,17506.0,,
7250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134.86328125,5134.86328125,17527.0,17527.0,,
7270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144.82421875,5142.7734375,17561.0,17554.0,,
7290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5153.90625,5151.26953125,17592.0,17583.0,,
7311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.40234375,5162.40234375,,,,
7312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17621.0,17621.0,,
7330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.94921875,5170.01953125,17657.0,17647.0,,
7350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181.15234375,5179.39453125,17685.0,17679.0,,
7370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190.8203125,5189.35546875,17718.0,17713.0,,
7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5197.265625,5197.8515625,17740.0,17742.0,,
7410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.2265625,5205.46875,,,,
7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17774.0,17768.0,,
7432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5214.2578125,5212.79296875,17798.0,17793.0,,
7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223.046875,5222.4609375,17828.0,17826.0,,
7471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5228.3203125,5228.02734375,17846.0,17845.0,,
7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5237.109375,,,,,
7493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235.9375,17876.0,17872.0,,
7511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243.26171875,5241.50390625,17897.0,17891.0,,
7531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.29296875,5250.0,17921.0,17920.0,,
7551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5255.2734375,5254.6875,17938.0,17936.0,,
7571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.4765625,5262.01171875,17966.0,17961.0,,
7592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268.45703125,5266.40625,17983.0,17976.0,,
7611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.90234375,,,,,
7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.31640625,18005.0,18003.0,,
7632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.00390625,5278.7109375,18019.0,18018.0,,
7652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286.03515625,5284.5703125,18043.0,18038.0,,
7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.84375,5288.671875,18056.0,18052.0,,
7693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.2890625,5295.1171875,18078.0,18074.0,,
7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.92578125,5299.51171875,18087.0,18089.0,,
7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.078125,5303.90625,18108.0,18104.0,,
7753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308.30078125,5308.30078125,18119.0,18119.0,,
7773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.109375,5311.23046875,18132.0,18129.0,,
7794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.8671875,,18138.0,,
7814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.28125,5312.6953125,18136.0,18134.0,,
7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.81640625,5312.40234375,18131.0,18133.0,,
7854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.54296875,5307.421875,,,,
7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18113.0,18116.0,,
7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.61328125,5303.61328125,18103.0,18103.0,,
