Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
12880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978.3203125,5978.3203125,20406.0,20406.0,,
12900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976.85546875,5976.85546875,20401.0,20401.0,,
12920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5975.390625,5975.68359375,20396.0,20397.0,,
12940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974.51171875,5973.92578125,20393.0,20391.0,,
12961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5972.75390625,5973.046875,20387.0,20388.0,,
12980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5971.2890625,5971.2890625,20382.0,20382.0,,
13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5969.82421875,5969.82421875,20377.0,20377.0,,
13021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968.65234375,5968.359375,20373.0,20372.0,,
13041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5967.1875,5966.89453125,20368.0,20367.0,,
13061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5965.72265625,5965.72265625,20363.0,20363.0,,
13081,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5964.2578125,5964.2578125,20358.0,20358.0,,
13101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5962.79296875,5963.0859375,20353.0,20354.0,,
13227,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5952.83203125,5953.125,20319.0,20320.0,,
13242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.3671875,5951.66015625,20314.0,20315.0,,
13262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950.1953125,5950.1953125,20310.0,20310.0,,
13283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5948.73046875,5948.73046875,20305.0,20305.0,,
13303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5947.55859375,5947.55859375,20301.0,20301.0,,
13323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946.38671875,5946.09375,20297.0,20296.0,,
13343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5944.921875,5944.62890625,20292.0,20291.0,,
13363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943.75,5943.1640625,20288.0,20286.0,,
13383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5942.28515625,5941.69921875,20283.0,20281.0,,
13403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5941.11328125,,,,,
13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940.52734375,20279.0,20277.0,,
13423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939.6484375,,,,,
13424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5938.76953125,20274.0,20271.0,,
13444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5938.18359375,5937.59765625,20269.0,20267.0,,
13464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936.1328125,5935.83984375,20262.0,20261.0,,
13484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5935.25390625,5934.9609375,20259.0,20258.0,,
13504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5933.7890625,5933.49609375,20254.0,20253.0,,
13524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932.32421875,5932.32421875,20249.0,20249.0,,
13545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5931.15234375,5931.15234375,20245.0,20245.0,,
13564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.2734375,5930.56640625,20242.0,20243.0,,
13584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928.515625,5929.39453125,20236.0,20239.0,,
13605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927.63671875,5928.22265625,20233.0,20235.0,,
13626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926.46484375,5927.05078125,20229.0,20231.0,,
13644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5925.29296875,,,,,
13645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5925.87890625,20225.0,20227.0,,
13664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5924.12109375,,,,,
13665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5925.0,20221.0,20224.0,,
13685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5923.2421875,5923.53515625,20218.0,20219.0,,
13705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922.0703125,5923.2421875,20214.0,20218.0,,
13726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921.77734375,5922.65625,20213.0,20216.0,,
13745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.8984375,,,,,
13746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921.77734375,20210.0,20213.0,,
13765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.3125,,,,,
13766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.60546875,20208.0,20209.0,,
13785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5919.43359375,5919.43359375,20205.0,20205.0,,
13807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5918.5546875,5917.67578125,20202.0,20199.0,,
13825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5917.3828125,,,,,
13826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5916.50390625,20198.0,20195.0,,
13846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5916.50390625,5915.33203125,,,,
13847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20195.0,20191.0,,
13866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5915.0390625,5913.8671875,20190.0,20186.0,,
13887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5913.8671875,5912.98828125,20186.0,20183.0,,
13906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912.6953125,5912.40234375,20182.0,20181.0,,
13927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5911.5234375,5911.23046875,20178.0,20177.0,,
13946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5910.9375,5910.64453125,20176.0,20175.0,,
13967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5910.05859375,5910.05859375,20173.0,20173.0,,
13986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909.1796875,,,,,
13987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909.1796875,20170.0,20170.0,,
14007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5908.30078125,5908.30078125,20167.0,20167.0,,
14027,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5907.421875,5907.71484375,20164.0,20165.0,,
14047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5906.25,5906.54296875,20160.0,20161.0,,
14067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5905.6640625,5905.6640625,20158.0,20158.0,,
14087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5905.078125,5905.078125,20156.0,20156.0,,
14107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5904.19921875,,,,,
14108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903.61328125,20153.0,20151.0,,
14127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903.02734375,,,,,
14128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5902.44140625,20149.0,20147.0,,
14148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5902.1484375,5901.26953125,20146.0,20143.0,,
14168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.68359375,5899.8046875,20141.0,20138.0,,
14188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5898.92578125,5898.33984375,20135.0,20133.0,,
14208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5897.4609375,5897.4609375,20130.0,20130.0,,
14228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896.58203125,5896.2890625,20127.0,20126.0,,
14249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895.41015625,5895.41015625,20123.0,20123.0,,
14269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.53125,5895.1171875,20120.0,20122.0,,
14289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893.9453125,5894.82421875,20118.0,20121.0,,
14310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893.359375,5893.9453125,20116.0,20118.0,,
14329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5892.1875,5893.65234375,20112.0,,,
14330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20117.0,,
14349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891.89453125,5893.06640625,20111.0,20115.0,,
14370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891.6015625,5892.48046875,20110.0,20113.0,,
14390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891.30859375,5891.6015625,20109.0,20110.0,,
14410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891.015625,,,,,
14411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891.015625,20108.0,20108.0,,
14430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.72265625,5889.84375,20107.0,20104.0,,
14450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5889.55078125,5888.671875,20103.0,20100.0,,
14471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5888.671875,5887.79296875,20100.0,20097.0,,
14490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887.5,5886.62109375,20096.0,20093.0,,
14511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886.328125,5886.03515625,20092.0,20091.0,,
14530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5885.44921875,5885.44921875,20089.0,20089.0,,
14551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5884.5703125,5884.86328125,20086.0,20087.0,,
14570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5883.69140625,5883.984375,20083.0,20084.0,,
14591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5883.3984375,5883.69140625,20082.0,20083.0,,
14610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882.8125,5882.8125,20080.0,20080.0,,
14631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882.2265625,5881.93359375,20078.0,20077.0,,
14651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5881.640625,5881.34765625,20076.0,20075.0,,
14672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5881.0546875,5880.46875,20074.0,20072.0,,
14694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879.8828125,5879.00390625,20070.0,20067.0,,
14714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5878.7109375,5877.5390625,20066.0,20062.0,,
14731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5877.24609375,5876.66015625,20061.0,20059.0,,
14753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5876.07421875,5875.78125,20057.0,20056.0,,
14775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5875.1953125,5875.1953125,20054.0,20054.0,,
14792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5874.609375,,20052.0,,,
14813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5874.0234375,5874.90234375,20050.0,20053.0,,
14833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5873.4375,5874.609375,20048.0,20052.0,,
14852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5873.14453125,,,,,
14853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5874.0234375,20047.0,20050.0,,
14873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5872.265625,5873.4375,20044.0,20048.0,,
14893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871.6796875,5872.265625,20042.0,20044.0,,
14913,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5871.09375,5871.09375,20040.0,20040.0,,
14933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5870.5078125,5869.62890625,20038.0,20035.0,,
14973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5867.578125,5866.40625,20028.0,20024.0,,
14994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5866.11328125,5865.234375,20023.0,20020.0,,
15013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5864.94140625,5864.6484375,20019.0,20018.0,,
15033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5864.0625,,,,,
15034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5863.76953125,20016.0,20015.0,,
15053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5863.4765625,5863.18359375,20014.0,20013.0,,
15073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862.59765625,,,,,
15074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011.0,,,
15093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5861.1328125,5861.42578125,,,,
15094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20006.0,20007.0,,
15114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5858.49609375,5858.203125,19997.0,19996.0,,
15134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5853.515625,5853.22265625,19980.0,19979.0,,
15154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.65625,5846.484375,19960.0,19956.0,,
15174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839.74609375,5838.57421875,19933.0,19929.0,,
15195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5832.12890625,5831.54296875,19907.0,19905.0,,
15215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5824.8046875,5824.8046875,19882.0,19882.0,,
15235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5818.359375,5818.9453125,19860.0,19862.0,,
15255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812.79296875,5814.55078125,19841.0,19847.0,,
15275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808.69140625,5809.5703125,19827.0,19830.0,,
15295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5804.00390625,5804.00390625,19811.0,19811.0,,
15315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5798.73046875,5798.4375,19793.0,19792.0,,
15335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793.75,5793.45703125,19776.0,19775.0,,
15355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789.0625,5787.890625,19760.0,19756.0,,
15376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5783.7890625,5783.203125,19742.0,19740.0,,
15396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779.1015625,5778.80859375,19726.0,19725.0,,
15416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5775.0,5775.0,19712.0,19712.0,,
15436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5770.8984375,5770.01953125,19698.0,19695.0,,
15456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765.625,5765.0390625,19680.0,19678.0,,
15477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5761.23046875,5760.64453125,19665.0,19663.0,,
15497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756.8359375,5756.54296875,19650.0,19649.0,,
15517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5752.44140625,5752.734375,19635.0,19636.0,,
15536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749.21875,5750.09765625,19624.0,19627.0,,
15557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.58203125,5746.875,19615.0,19616.0,,
15577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742.7734375,5742.7734375,19602.0,19602.0,,
15597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5739.55078125,5739.55078125,19591.0,19591.0,,
15617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736.328125,5735.7421875,19580.0,19578.0,,
15637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5732.51953125,5732.2265625,19567.0,19566.0,,
15657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729.58984375,,,,,
15658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729.00390625,19557.0,19555.0,,
15678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726.3671875,5725.78125,19546.0,19544.0,,
15697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722.8515625,5722.265625,,,,
15698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19534.0,19532.0,,
15718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5719.921875,5719.921875,19524.0,19524.0,,
15738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717.28515625,5717.578125,19515.0,19516.0,,
15758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714.94140625,5715.8203125,19507.0,19510.0,,
15798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5711.42578125,5711.42578125,19495.0,19495.0,,
15818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5709.08203125,5709.08203125,19487.0,19487.0,,
15838,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5707.03125,5706.15234375,19480.0,19477.0,,
15859,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5704.6875,5703.80859375,19472.0,19469.0,,
15879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5702.05078125,5701.171875,19463.0,19460.0,,
15951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.4140625,,,,,
15952,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5695.8984375,5696.77734375,19442.0,19445.0,,
15959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5694.43359375,5695.60546875,19437.0,19441.0,,
15981,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5693.5546875,5694.43359375,19434.0,19437.0,,
15999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5692.96875,5692.96875,19432.0,19432.0,,
16019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5692.08984375,,,,,
16020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691.50390625,19429.0,19427.0,,
16040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690.625,5690.0390625,19424.0,19422.0,,
16060,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5689.453125,5687.6953125,19420.0,19414.0,,
16080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5687.109375,5686.23046875,19412.0,19409.0,,
16100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5685.64453125,5685.3515625,19407.0,19406.0,,
16121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5683.88671875,5684.1796875,19401.0,19402.0,,
16141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5683.30078125,5683.59375,19399.0,19400.0,,
16161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682.12890625,5683.0078125,19395.0,19398.0,,
16181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681.8359375,5682.12890625,19394.0,19395.0,,
16201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680.95703125,,,,,
16202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681.25,19391.0,19392.0,,
16221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5679.4921875,5678.61328125,19386.0,19383.0,,
16242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.734375,5676.85546875,,,,
16261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19375.0,,,
16262,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5676.26953125,5676.26953125,,19375.0,,
16282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675.09765625,5675.390625,19371.0,19372.0,,
16302,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5674.51171875,5675.09765625,19369.0,19371.0,,
16322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5674.21875,5674.8046875,19368.0,19370.0,,
16342,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5673.6328125,5674.21875,19366.0,19368.0,,
16363,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5673.92578125,,19367.0,,,
16383,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,,5673.33984375,,19365.0,,
16402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673.33984375,5672.4609375,19365.0,19362.0,,
16423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.16796875,5670.703125,19361.0,19356.0,,
16444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.99609375,5670.41015625,19357.0,19355.0,,
16463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.1171875,5669.82421875,19354.0,19353.0,,
16483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.23828125,5670.1171875,19351.0,19354.0,,
16503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.82421875,,19353.0,,
16523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.9453125,5669.53125,19350.0,19352.0,,
16543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.23828125,,19351.0,,,
16564,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,5668.9453125,5668.9453125,19350.0,19350.0,,
16584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.23828125,5668.359375,19351.0,19348.0,,
16604,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5668.359375,5667.1875,19348.0,19344.0,,
16624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.89453125,5666.6015625,19343.0,19342.0,,
16644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.89453125,,19343.0,,
16665,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,,5667.7734375,,19346.0,,
16684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667.48046875,5668.359375,19345.0,19348.0,,
16705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.06640625,,19347.0,,,
16725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.23828125,5669.53125,19351.0,19352.0,,
16745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.53125,5669.82421875,19352.0,19353.0,,
16773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.82421875,5669.23828125,,,,
16774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19353.0,19351.0,,
16784,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,,5668.359375,,19348.0,,
16805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.65234375,,19349.0,,,
16825,,,,,,,,,,,,,,,,,,,,,,,-2.3499999046325684,,,,,,,,,,,,5668.65234375,,19349.0,,
16845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.9453125,5669.23828125,19350.0,19351.0,,
16865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.82421875,5670.41015625,19353.0,19355.0,,
16885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.53125,,19352.0,,,
16905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.703125,5671.2890625,19356.0,19358.0,,
16925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5671.2890625,,19358.0,,,
16945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5671.58203125,5671.58203125,19359.0,19359.0,,
16965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5671.875,5670.41015625,19360.0,19355.0,,
16986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5671.2890625,5670.703125,19358.0,19356.0,,
