Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6171875,7.91015625,26.0,27.0,,
4942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22265625,3.515625,11.0,12.0,,
4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859375,0.87890625,2.0,3.0,,
4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
5524,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,,,,,,,,,,,,,,,,,,,,,,,-0.8799999952316284,,,,,,,,,,,,,,,
7374,,,,,,,,,,,,,,,,,,,,,,,-0.8899999856948853,,,,,,,,,,,,,,,
9003,,,,,,,,,,,,,,,,,,,,,,,-0.8799999952316284,,,,,,,,,,,,,,,
9083,,,,,,,,,,,,,,,,,,,,,,,-0.8899999856948853,,,,,,,,,,,,,,,
10691,,,,,,,,,,,,,,,,,,,,,,,-0.8799999952316284,,,,,,,,,,,,,,,
12079,,,,,,,,,,,,,,,,,,,,,,,-0.8899999856948853,,,,,,,,,,,,,,,
12422,,,,,,,,,,,,,,,,,,,,,,,-0.8799999952316284,,,,,,,,,,,,,,,
12462,,,,,,,,,,,,,,,,,,,,,,,-0.8899999856948853,,,,,,,,,,,,,,,
13467,,,,,,,,,,,,,,,,,,,,,,,-0.8999999761581421,,,,,,,,,,,,,,,
14592,,,,,,,,,,,,,,,,,,,,,,,-0.9100000262260437,,,,,,,,,,,,,,,
15538,,,,,,,,,,,,,,,,,,,,,,,-0.9200000166893005,,,,,,,,,,,,,,,
17208,,,,,,,,,,,,,,,,,,,,,,,-0.9300000071525574,,,,,,,,,,,,,,,
17267,,,,,,,,,,,,,,,,,,,,,,,-0.9200000166893005,,,,,,,,,,,,,,,
17368,,,,,,,,,,,,,,,,,,,,,,,-0.9300000071525574,,,,,,,,,,,,,,,
17890,,,,,,,,,,,,,,,,,,,,,,,-0.9200000166893005,,,,,,,,,,,,,,,
18011,,,,,,,,,,,,,,,,,,,,,,,-0.9300000071525574,,,,,,,,,,,,,,,
18031,,,,,,,,,,,,,,,,,,,,,,,-0.9200000166893005,,,,,,,,,,,,,,,
18071,,,,,,,,,,,,,,,,,,,,,,,-0.9300000071525574,,,,,,,,,,,,,,,
18574,,,,,,,,,,,,,,,,,,,,,,,-0.9399999976158142,,,,,,,,,,,,,,,
18634,,,,,,,,,,,,,,,,,,,,,,,-0.9300000071525574,,,,,,,,,,,,,,,
18654,,,,,,,,,,,,,,,,,,,,,,,-0.9399999976158142,,,,,,,,,,,,,,,
19137,,,,,,,,,,,,,,,,,,,,,,,-0.949999988079071,,,,,,,,,,,,,,,
20103,,,,,,,,,,,,,,,,,,,,,,,-0.9599999785423279,,,,,,,,,,,,,,,
20143,,,,,,,,,,,,,,,,,,,,,,,-0.949999988079071,,,,,,,,,,,,,,,
20163,,,,,,,,,,,,,,,,,,,,,,,-0.9599999785423279,,,,,,,,,,,,,,,
21048,,,,,,,,,,,,,,,,,,,,,,,-0.9700000286102295,,,,,,,,,,,,,,,
21088,,,,,,,,,,,,,,,,,,,,,,,-0.9599999785423279,,,,,,,,,,,,,,,
21108,,,,,,,,,,,,,,,,,,,,,,,-0.9700000286102295,,,,,,,,,,,,,,,
22173,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
22496,,,,,,,,,,,,,,,,,,,,,,,-0.9700000286102295,,,,,,,,,,,,,,,
22536,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
22556,,,,,,,,,,,,,,,,,,,,,,,-0.9700000286102295,,,,,,,,,,,,,,,
22576,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
22635,,,,,,,,,,,,,,,,,,,,,,,-0.9700000286102295,,,,,,,,,,,,,,,
23582,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
24607,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
24647,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
24667,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
24687,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
24707,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
26738,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
26758,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
27040,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
27121,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
27483,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
27704,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
27865,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
27885,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
27945,,,,,,,,,,,,,,,,,,,,,,,-0.9800000190734863,,,,,,,,,,,,,,,
28126,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
28790,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
28810,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
28970,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
29031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29296875,,1.0,,,
29112,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
29132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
29152,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
29212,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
29253,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
30418,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
30439,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
30600,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
30644,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
30720,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
30761,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
30841,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
30881,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
32268,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
32289,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
32389,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
32429,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
32489,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
32530,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
33897,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
33937,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
33998,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
34038,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
34058,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
35285,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
35325,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
35345,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
35405,,,,,,,,,,,,,,,,,,,,,,,-0.9900000095367432,,,,,,,,,,,,,,,
36071,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
37738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29296875,,1.0,,
37838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
38221,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
38562,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
38582,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
39889,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
39909,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
39949,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
40030,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
40151,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
40292,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
40312,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
40573,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
40593,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
40754,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
41036,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
42001,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
42906,,,,,,,,,,,,,,,,,,,,,,,-1.0199999809265137,,,,,,,,,,,,,,,
42926,,,,,,,,,,,,,,,,,,,,,,,-1.0099999904632568,,,,,,,,,,,,,,,
42947,,,,,,,,,,,,,,,,,,,,,,,-1.0199999809265137,,,,,,,,,,,,,,,
43710,,,,,,,,,,,,,,,,,,,,,,,-1.0299999713897705,,,,,,,,,,,,,,,
44253,,,,,,,,,,,,,,,,,,,,,,,-1.0399999618530273,,,,,,,,,,,,,,,
44655,,,,,,,,,,,,,,,,,,,,,,,-1.0499999523162842,,,,,,,,,,,,,,,
45480,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,,,,,
45500,,,,,,,,,,,,,,,,,,,,,,,-1.0499999523162842,,,,,,,,,,,,,,,
45621,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,,,,,
45661,,,,,,,,,,,,,,,,,,,,,,,-1.0499999523162842,,,,,,,,,,,,,,,
45681,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,,,,,
46144,,,,,,,,,,,,,,,,,,,,,,,-1.0700000524520874,,,,,,,,,,,,,,,
46165,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,,,,,
46244,,,,,,,,,,,,,,,,,,,,,,,-1.0700000524520874,,,,,,,,,,,,,,,
46506,,,,,,,,,,,,,,,,,,,,,,,-1.0800000429153442,,,,,,,,,,,,,,,
46526,,,,,,,,,,,,,,,,,,,,,,,-1.0700000524520874,,,,,,,,,,,,,,,
46566,,,,,,,,,,,,,,,,,,,,,,,-1.0800000429153442,,,,,,,,,,,,,,,
46587,,,,,,,,,,,,,,,,,,,,,,,-1.0700000524520874,,,,,,,,,,,,,,,
46767,,,,,,,,,,,,,,,,,,,,,,,-1.0800000429153442,,,,,,,,,,,,,,,
46787,,,,,,,,,,,,,,,,,,,,,,,-1.0700000524520874,,,,,,,,,,,,,,,
46827,,,,,,,,,,,,,,,,,,,,,,,-1.0800000429153442,,,,,,,,,,,,,,,
47431,,,,,,,,,,,,,,,,,,,,,,,-1.090000033378601,,,,,,,,,,,,,,,
47873,,,,,,,,,,,,,,,,,,,,,,,-1.100000023841858,,,,,,,,,,,,,,,
48336,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
49159,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
51291,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
51431,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
51472,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
51492,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
54850,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
54951,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
54971,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
55011,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
55655,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
55675,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
55695,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
55755,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
56460,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
56479,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
56519,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,,,,,
56539,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
57324,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
57405,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,,
57545,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
58088,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
59737,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
60058,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
60139,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
60219,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
60544,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
60582,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
61105,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
61146,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
61568,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
61729,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
61748,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,,
61949,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
62834,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
62874,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,,,,,
62894,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
63920,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64403,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,,,,,
64463,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
64664,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,,,,,
64724,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,,,,,
65066,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,,,,,
65950,,,,,,,,,,,,,,,,,,,,,,,-1.1699999570846558,,,,,,,,,,,,,,,
65971,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,,,,,
65991,,,,,,,,,,,,,,,,,,,,,,,-1.1699999570846558,,,,,,,,,,,,,,,
