Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
10553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271.6796875,,17994.0,,
10573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270.21484375,5270.5078125,17989.0,17990.0,,
10593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271.6796875,5269.62890625,17994.0,17987.0,,
10613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.3359375,,,,,
10614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.04296875,17986.0,17985.0,,
10639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.921875,5268.75,17988.0,17984.0,,
10673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268.1640625,5266.11328125,17982.0,17975.0,,
10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.52734375,5264.94140625,17973.0,17971.0,,
10736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262.3046875,5260.25390625,17962.0,17955.0,,
10754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.1328125,5255.2734375,17958.0,17938.0,,
10794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.53515625,5241.2109375,17915.0,17890.0,,
10814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.37109375,,17853.0,,
10834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.95703125,,17855.0,,,
10854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221.2890625,5215.13671875,17822.0,17801.0,,
10874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215.13671875,5208.984375,17801.0,17780.0,,
10894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,,,,,
10895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.66015625,17771.0,17755.0,,
10915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.953125,5195.21484375,17756.0,17733.0,,
10934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5194.921875,5190.8203125,17732.0,17718.0,,
10955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189.6484375,5184.9609375,17714.0,17698.0,,
10975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.49609375,5179.6875,17693.0,17680.0,,
11015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174.4140625,5170.8984375,17662.0,17650.0,,
11035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.84765625,5164.74609375,17643.0,17629.0,,
11055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.0390625,5159.765625,17630.0,17612.0,,
11075,,,,,,,,,,,,,,,,,,,,,,,0.23000000417232513,,,,,,,,,,5160.05859375,5155.95703125,17613.0,17599.0,,
11095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.25,5152.734375,17600.0,17588.0,,
11118,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,5150.390625,,17580.0,,,
11136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5147.4609375,5143.359375,17570.0,17556.0,,
11156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143.9453125,5141.89453125,17558.0,17551.0,,
11197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136.9140625,5133.3984375,17534.0,17522.0,,
11217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134.27734375,5131.0546875,17525.0,17514.0,,
11256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.24609375,5124.90234375,17501.0,17493.0,,
11277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.1953125,5121.6796875,17494.0,17482.0,,
11317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5118.45703125,5116.40625,17471.0,17464.0,,
11337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116.11328125,5112.890625,17463.0,17452.0,,
11357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113.76953125,5111.42578125,17455.0,17447.0,,
11377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110.83984375,5109.375,17445.0,17440.0,,
11418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5106.73828125,5104.39453125,17431.0,17423.0,,
11438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104.6875,5103.515625,17424.0,17420.0,,
11478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100.5859375,5098.53515625,17410.0,17403.0,,
11498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099.4140625,,,,,
11499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.94921875,17406.0,17401.0,,
11538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.3125,5093.26171875,17392.0,17385.0,,
11558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094.140625,5092.67578125,17388.0,17383.0,,
11578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092.67578125,5091.796875,17383.0,17380.0,,
11598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090.625,5088.8671875,17376.0,17370.0,,
11639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5088.57421875,5088.28125,17369.0,17368.0,,
11659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5087.40234375,5085.9375,17365.0,17360.0,,
11679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086.23046875,5084.765625,17361.0,17356.0,,
11699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085.3515625,,17358.0,,,
11720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083.59375,5083.0078125,17352.0,17350.0,,
11740,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,5082.421875,5081.25,17348.0,17344.0,,
11760,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,,,,,,
11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080.37109375,5080.37109375,17341.0,17341.0,,
11800,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,5079.78515625,5079.19921875,17339.0,17337.0,,
11820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.90625,,,,,
11821,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,,,17336.0,,,
11841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.02734375,5077.1484375,17333.0,17330.0,,
11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077.1484375,5077.44140625,17330.0,17331.0,,
11901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076.5625,,17328.0,,,
11921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.9765625,5075.09765625,17326.0,17323.0,,
11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.390625,,17324.0,,
11961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074.51171875,,17321.0,,,
11981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5072.4609375,,17314.0,,
12001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.6328125,5071.58203125,17318.0,17311.0,,
12074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068.9453125,5066.6015625,17302.0,17294.0,,
12082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064.55078125,5063.0859375,17287.0,17282.0,,
12102,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,5062.20703125,,17279.0,,,
12136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059.86328125,5057.51953125,17271.0,17263.0,,
12163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055.46875,5052.24609375,17256.0,17245.0,,
12202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050.48828125,5049.0234375,,,,
12203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17239.0,17234.0,,
12223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5048.4375,5045.5078125,17232.0,17222.0,,
12262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041.9921875,5038.76953125,17210.0,17199.0,,
12283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037.890625,,,,,
12284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035.25390625,17196.0,17187.0,,
12303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034.08203125,5031.73828125,17183.0,17175.0,,
12323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5029.6875,,17168.0,,
12343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5029.39453125,5029.1015625,17167.0,17166.0,,
12363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027.34375,5026.7578125,17160.0,,,
12364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17158.0,,
12383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028.515625,5027.05078125,17164.0,,,
12384,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,,,,17159.0,,
12404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5026.7578125,5027.34375,17158.0,17160.0,,
12424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5025.87890625,5025.5859375,17155.0,17154.0,,
12464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5025.5859375,5023.53515625,17154.0,17147.0,,
12484,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,,,,,,
12505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975.1953125,4847.75390625,16982.0,16547.0,,
12545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651.171875,4502.34375,15876.0,15368.0,,
12565,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,4484.1796875,4343.5546875,15306.0,14826.0,,
12585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225.78125,,14424.0,,
12605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4219.04296875,4214.94140625,14401.0,14387.0,,
12627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217.28515625,4248.33984375,14395.0,14501.0,,
12646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.3203125,4284.9609375,14518.0,14626.0,,
12666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4288.4765625,4319.53125,14638.0,14744.0,,
12686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4323.046875,4353.515625,14756.0,14860.0,,
12706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356.15234375,4384.86328125,14869.0,14967.0,,
12726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4387.79296875,4415.0390625,14977.0,15070.0,,
12746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4418.84765625,4444.3359375,15083.0,15170.0,,
12766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4446.6796875,4471.58203125,15178.0,15263.0,,
12788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.9765625,4499.4140625,15278.0,15358.0,,
12806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525.1953125,,15446.0,,
12826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529.00390625,4551.5625,15459.0,15536.0,,
12846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553.61328125,4574.70703125,15543.0,15615.0,,
12866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598.14453125,,15695.0,,
12886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.78125,4620.1171875,15704.0,15770.0,,
12907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4623.6328125,4641.796875,15782.0,15844.0,,
12927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4645.60546875,4662.890625,15857.0,15916.0,,
12948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.8203125,4683.69140625,15926.0,15987.0,,
12967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4686.328125,4704.4921875,15996.0,16058.0,,
12988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4723.2421875,,16122.0,,
13008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4725.0,4741.69921875,16128.0,16185.0,,
13048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761.9140625,4776.26953125,16254.0,16303.0,,
13068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.90625,4793.26171875,16312.0,16361.0,,
13088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795.01953125,4808.49609375,16367.0,16413.0,,
13108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.546875,4823.4375,16420.0,16464.0,,
13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4838.37890625,,16515.0,,
13149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839.84375,4853.3203125,16520.0,16566.0,,
13169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4853.90625,4865.625,16568.0,16608.0,,
13189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4867.96875,4879.1015625,16616.0,16654.0,,
13230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892.578125,4904.00390625,16700.0,16739.0,,
13250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4904.8828125,4915.13671875,16742.0,16777.0,,
13270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4916.89453125,4925.68359375,16783.0,16813.0,,
13290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928.3203125,4937.6953125,16822.0,16854.0,,
13310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4937.98828125,4948.53515625,16855.0,16891.0,,
13330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949.12109375,4956.4453125,16893.0,16918.0,,
13370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4967.578125,4977.83203125,16956.0,16991.0,,
13390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4978.125,4985.15625,16992.0,17016.0,,
13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4988.671875,4995.703125,17028.0,17052.0,,
13431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995.703125,5004.78515625,17052.0,17083.0,,
13472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.453125,5020.3125,17116.0,17136.0,,
13491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020.3125,5028.515625,17136.0,17164.0,,
13512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027.9296875,5033.49609375,17162.0,17181.0,,
13531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036.1328125,,,,,
13532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042.28515625,17190.0,17211.0,,
13551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042.578125,5049.609375,17212.0,17236.0,,
13572,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,5049.0234375,5054.00390625,17234.0,17251.0,,
13592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056.0546875,,,,,
13593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061.9140625,17258.0,17278.0,,
13643,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,5068.65234375,5073.046875,17301.0,17316.0,,
13653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074.51171875,5079.4921875,17321.0,17338.0,,
13672,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,5080.6640625,5085.9375,17342.0,17360.0,,
13713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091.50390625,5095.60546875,,,,
13714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17379.0,17393.0,,
13732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.36328125,,,,,
13733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102.34375,17399.0,17416.0,,
13753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102.05078125,5106.73828125,17415.0,17431.0,,
13773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107.03125,5110.546875,17432.0,17444.0,,
13793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112.3046875,5115.8203125,17450.0,17462.0,,
13845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120.21484375,5124.31640625,17477.0,17491.0,,
13854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.1953125,5128.125,17494.0,17504.0,,
13875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5129.8828125,5133.69140625,17510.0,17523.0,,
13894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132.51953125,5136.328125,17519.0,17532.0,,
13914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137.20703125,5139.2578125,17535.0,17542.0,,
13934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.72265625,5143.9453125,17547.0,17558.0,,
13954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144.23828125,5147.4609375,17559.0,17570.0,,
13974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.58203125,5150.68359375,17567.0,17581.0,,
13994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151.5625,5153.3203125,17584.0,,,
13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17590.0,,
14014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154.78515625,5158.30078125,17595.0,17607.0,,
14034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.8359375,,,,,
14035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159.47265625,17602.0,17611.0,,
14055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160.9375,5162.109375,17616.0,17620.0,,
14075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163.28125,5165.0390625,17624.0,17630.0,,
14095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,5168.5546875,17634.0,17642.0,,
14115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.3828125,5170.3125,17638.0,17648.0,,
14135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171.19140625,5172.36328125,17651.0,17655.0,,
14155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173.2421875,5177.05078125,17658.0,17671.0,,
14176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.5859375,5177.9296875,17666.0,17674.0,,
14196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.9296875,5180.2734375,17674.0,,,
14197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17682.0,,
14216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180.2734375,5181.4453125,17682.0,17686.0,,
14236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.49609375,5185.25390625,17693.0,17699.0,,
14256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.7890625,5185.83984375,17694.0,17701.0,,
14276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187.3046875,5187.890625,17706.0,17708.0,,
14296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188.76953125,5190.52734375,17711.0,17717.0,,
14323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.69921875,5193.1640625,17721.0,17726.0,,
14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.9921875,5194.62890625,17722.0,17731.0,,
14357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.80078125,5196.09375,17735.0,17736.0,,
14377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.97265625,5200.48828125,17739.0,17751.0,,
14397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.609375,5202.5390625,17748.0,17758.0,,
14418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.5390625,5207.51953125,17758.0,17775.0,,
14438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.8125,5211.62109375,17776.0,17789.0,,
14458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.671875,5220.1171875,17796.0,17818.0,,
14478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219.53125,5225.68359375,17816.0,17837.0,,
14498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5227.1484375,5233.88671875,17842.0,17865.0,,
14518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5234.1796875,5239.453125,17866.0,17884.0,,
14538,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,5242.08984375,5248.53515625,17893.0,17915.0,,
14559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247.36328125,5253.22265625,17911.0,17931.0,,
14578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.6875,5260.546875,17936.0,17956.0,,
14598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.546875,5265.234375,17956.0,17972.0,,
14618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.28515625,5273.14453125,17979.0,,,
14619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17999.0,,
14639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271.97265625,5276.953125,17995.0,18012.0,,
14659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5278.125,5283.3984375,18016.0,18034.0,,
14679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283.69140625,5286.9140625,18035.0,18046.0,,
14701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.2578125,5294.23828125,18054.0,18071.0,,
14719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5294.53125,5298.33984375,,,,
14720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18072.0,18085.0,,
14740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299.21875,5304.19921875,18088.0,18105.0,,
14759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.37109375,5308.59375,18109.0,18120.0,,
14780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5309.765625,5314.74609375,18124.0,18141.0,,
14800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315.625,5319.140625,18144.0,18156.0,,
14820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5318.5546875,5323.2421875,18154.0,18170.0,,
14840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.4140625,5327.9296875,18174.0,18186.0,,
14860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332.32421875,5335.83984375,18201.0,18213.0,,
14880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5334.9609375,5338.18359375,18210.0,,,
14881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18221.0,,
14900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.0625,5342.28515625,18224.0,18235.0,,
14920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343.1640625,5344.921875,18238.0,18244.0,,
14940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346.38671875,5349.31640625,18249.0,18259.0,,
14961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.90234375,5352.24609375,18261.0,18269.0,,
14981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352.24609375,5355.17578125,18269.0,18279.0,,
15001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355.76171875,5358.10546875,18281.0,18289.0,,
15021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357.8125,5360.15625,18288.0,18296.0,,
15041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361.03515625,5363.671875,,,,
15042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18299.0,18308.0,,
15063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363.96484375,5366.015625,18309.0,18316.0,,
15081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366.015625,5368.65234375,18316.0,18325.0,,
15101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.23828125,5370.99609375,18327.0,,,
15102,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,,,,18333.0,,
15122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.99609375,5373.33984375,18333.0,18341.0,,
15142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5373.92578125,5375.68359375,18343.0,18349.0,,
15162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375.390625,5377.1484375,18348.0,18354.0,,
15182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.44140625,5379.4921875,18355.0,18362.0,,
