Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5864.0625,,,,,
6264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5855.2734375,5855.2734375,19986.0,19986.0,,
6266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5851.46484375,5852.05078125,19973.0,19975.0,,
6286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.65625,5849.4140625,19960.0,19966.0,,
6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5844.140625,5846.19140625,19948.0,19955.0,,
6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840.91796875,5842.96875,19937.0,19944.0,,
6347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837.6953125,5838.57421875,19926.0,19929.0,,
6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834.1796875,,,,,
6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834.1796875,19914.0,19914.0,,
6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830.6640625,5829.4921875,19902.0,19898.0,,
6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5826.5625,5825.390625,19888.0,19884.0,,
6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5822.16796875,5820.703125,19873.0,19868.0,,
6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817.7734375,5817.1875,19858.0,19856.0,,
6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813.96484375,5813.671875,19845.0,19844.0,,
6487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5809.86328125,5810.44921875,19831.0,19833.0,,
6508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5806.640625,5806.0546875,19820.0,19818.0,,
6527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5803.125,5801.953125,19808.0,19804.0,,
6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.0234375,5797.55859375,19794.0,,,
6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19789.0,,
6569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5794.3359375,5793.75,19778.0,19776.0,,
6589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5790.52734375,5790.234375,19765.0,19764.0,,
6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5786.1328125,5787.3046875,19750.0,19754.0,,
6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5782.32421875,5784.375,19737.0,19744.0,,
6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779.39453125,5781.15234375,19727.0,19733.0,,
6668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776.7578125,5777.05078125,19718.0,19719.0,,
6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5772.65625,5772.36328125,19704.0,19703.0,,
6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768.84765625,5768.26171875,19691.0,19689.0,,
6730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765.0390625,5764.16015625,19678.0,19675.0,,
6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5760.9375,5760.64453125,19664.0,19663.0,,
6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757.12890625,5756.8359375,19651.0,19650.0,,
6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5753.90625,5753.02734375,19640.0,19637.0,,
6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750.09765625,5748.92578125,19627.0,19623.0,,
6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5745.99609375,5745.703125,19613.0,19612.0,,
6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742.1875,5742.1875,19600.0,19600.0,,
6870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738.37890625,5739.55078125,19587.0,19591.0,,
6889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5735.15625,,,,,
6890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736.9140625,19576.0,19582.0,,
6910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5732.51953125,5733.3984375,19567.0,19570.0,,
6930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729.296875,5729.58984375,19556.0,,,
6931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19557.0,,
6950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726.07421875,5725.48828125,19545.0,19543.0,,
6970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722.265625,5721.6796875,19532.0,19530.0,,
6990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5719.04296875,5717.87109375,19521.0,19517.0,,
7010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.234375,5713.76953125,19508.0,19503.0,,
7030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5711.1328125,5710.25390625,19494.0,19491.0,,
7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707.03125,5706.73828125,19480.0,19479.0,,
7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703.515625,5703.80859375,19468.0,19469.0,,
7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.70703125,,,,,
7092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700.5859375,19455.0,19458.0,,
7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696.484375,5697.36328125,19444.0,19447.0,,
7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693.26171875,5693.84765625,19433.0,19435.0,,
7151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690.0390625,5690.33203125,19422.0,19423.0,,
7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686.5234375,5685.9375,19410.0,19408.0,,
7191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5683.0078125,5681.54296875,19398.0,19393.0,,
7212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5678.61328125,5677.734375,19383.0,19380.0,,
7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5674.51171875,5674.51171875,19369.0,19369.0,,
7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.99609375,5671.2890625,19357.0,19358.0,,
7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667.48046875,5668.359375,19345.0,19348.0,,
7292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5664.2578125,5664.84375,19334.0,19336.0,,
7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.44921875,5661.62109375,19321.0,19325.0,,
7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657.8125,5657.8125,19312.0,19312.0,,
7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5654.58984375,5654.296875,19301.0,19300.0,,
7372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651.66015625,,,,,
7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5649.609375,19291.0,19284.0,,
7392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5646.6796875,5645.80078125,19274.0,19271.0,,
7413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.45703125,5643.45703125,19263.0,19263.0,,
7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640.234375,5640.8203125,19252.0,19254.0,,
7453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5637.59765625,5637.59765625,,,,
7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19243.0,19243.0,,
7473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5633.49609375,,,,,
7474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634.375,19229.0,19232.0,,
7494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.859375,5631.73828125,19220.0,19223.0,,
7514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627.9296875,5628.22265625,19210.0,19211.0,,
7534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625.29296875,5623.53515625,19201.0,19195.0,,
7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620.01953125,5618.84765625,19183.0,19179.0,,
7574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5616.50390625,5616.2109375,19171.0,19170.0,,
7594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5612.98828125,5613.8671875,19159.0,19162.0,,
7614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610.3515625,5610.05859375,19150.0,19149.0,,
7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605.95703125,5606.54296875,19135.0,19137.0,,
7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603.3203125,5604.19921875,19126.0,19129.0,,
7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.68359375,,,,,
7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.9765625,19117.0,19118.0,,
7695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5597.75390625,5595.41015625,19107.0,19099.0,,
7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592.48046875,5591.89453125,19089.0,19087.0,,
7735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588.96484375,5589.55078125,19077.0,19079.0,,
7755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586.62109375,5586.9140625,19069.0,19070.0,,
7776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5582.8125,5582.2265625,19056.0,19054.0,,
7795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579.00390625,5580.17578125,19043.0,19047.0,,
7816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.953125,5577.5390625,19036.0,19038.0,,
7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.609375,5572.8515625,19028.0,19022.0,,
7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5569.3359375,5568.45703125,19010.0,19007.0,,
7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.11328125,5566.9921875,18999.0,19002.0,,
7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5563.76953125,5564.35546875,,,,
7896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18991.0,18993.0,,
7916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560.546875,5560.25390625,18980.0,18979.0,,
7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557.03125,,,,,
7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552.63671875,5550.87890625,18953.0,18947.0,,
7997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5548.2421875,5547.36328125,18938.0,18935.0,,
8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5545.01953125,5545.8984375,18927.0,18930.0,,
8036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.96875,5542.96875,18920.0,18920.0,,
8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539.16015625,5539.16015625,18907.0,18907.0,,
8076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536.23046875,5537.6953125,18897.0,,,
8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18902.0,,
8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5535.05859375,,,,,
8099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5533.88671875,18893.0,18889.0,,
8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5530.95703125,5529.4921875,18879.0,18874.0,,
8137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526.85546875,5526.85546875,18865.0,18865.0,,
8157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524.8046875,5525.09765625,18858.0,18859.0,,
8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5521.58203125,5520.99609375,18847.0,18845.0,,
8198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5517.48046875,5518.9453125,,,,
8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18833.0,18838.0,,
8218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5516.6015625,5516.30859375,18830.0,18829.0,,
8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5513.0859375,5511.9140625,18818.0,18814.0,,
8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.69140625,,18803.0,,,
8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.93359375,5507.2265625,18797.0,,,
8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18798.0,,
8299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.7109375,5503.41796875,18786.0,18785.0,,
8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499.90234375,5500.78125,18773.0,18776.0,,
8339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498.4375,5499.0234375,18768.0,18770.0,,
8360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495.5078125,5494.04296875,18758.0,18753.0,,
8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5491.11328125,5491.40625,18743.0,18744.0,,
8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489.35546875,5489.35546875,18737.0,18737.0,,
8419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5486.1328125,5485.83984375,18726.0,18725.0,,
8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5482.32421875,5482.91015625,18713.0,18715.0,,
8459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481.4453125,5480.56640625,18710.0,18707.0,,
8479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477.63671875,5476.7578125,18697.0,18694.0,,
8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473.53515625,5474.4140625,18683.0,18686.0,,
8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472.0703125,5471.77734375,18678.0,18677.0,,
8540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5468.84765625,5468.5546875,18667.0,18666.0,,
8560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.33203125,5466.796875,18655.0,18660.0,,
8579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5464.453125,,,,,
8580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463.28125,18652.0,18648.0,,
8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460.9375,5460.3515625,18640.0,18638.0,,
8620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458.0078125,5458.88671875,18630.0,18633.0,,
8640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5455.95703125,5455.95703125,18623.0,18623.0,,
8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453.02734375,5453.02734375,18613.0,18613.0,,
8681,,,,,,,,,,,,,,,,,,,,,,,-1.2400000095367432,,,,,,,,,,5450.9765625,5451.26953125,18606.0,18607.0,,
8700,,,,,,,,,,,,,,,,,,,,,,,-1.2300000190734863,,,,,,,,,,5448.6328125,5447.75390625,18598.0,18595.0,,
8720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445.1171875,5445.1171875,18586.0,18586.0,,
8740,,,,,,,,,,,,,,,,,,,,,,,-1.2400000095367432,,,,,,,,,,5443.359375,5442.7734375,18580.0,18578.0,,
8761,,,,,,,,,,,,,,,,,,,,,,,-1.2300000190734863,,,,,,,,,,5440.4296875,5440.13671875,18570.0,18569.0,,
8782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437.20703125,5438.37890625,18559.0,18563.0,,
8801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5435.44921875,5435.15625,18553.0,18552.0,,
8822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.51953125,5432.2265625,18543.0,18542.0,,
8842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430.17578125,5430.46875,18535.0,18536.0,,
8862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5427.5390625,5427.83203125,18526.0,18527.0,,
8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425.1953125,5424.90234375,18518.0,18517.0,,
8902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423.14453125,5422.55859375,18511.0,18509.0,,
8921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420.5078125,5420.21484375,18502.0,18501.0,,
8942,,,,,,,,,,,,,,,,,,,,,,,-1.2400000095367432,,,,,,,,,,5417.87109375,5418.1640625,18493.0,18494.0,,
8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415.52734375,5415.52734375,18485.0,18485.0,,
8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.18359375,5413.4765625,18477.0,18478.0,,
9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.01171875,5411.71875,,,,
9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18473.0,18472.0,,
9023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.66796875,5409.66796875,18465.0,18465.0,,
9042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.6171875,5407.6171875,18458.0,18458.0,,
9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.15234375,5405.859375,18453.0,18452.0,,
9083,,,,,,,,,,,,,,,,,,,,,,,-1.2300000190734863,,,,,,,,,,5404.39453125,5404.39453125,18447.0,18447.0,,
9103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.05078125,5402.05078125,18439.0,18439.0,,
9123,,,,,,,,,,,,,,,,,,,,,,,-1.2400000095367432,,,,,,,,,,5400.29296875,5400.0,18433.0,18432.0,,
9143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.53515625,5398.53515625,18427.0,18427.0,,
9163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.484375,,,,,
9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.484375,18420.0,18420.0,,
9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5394.43359375,5394.140625,18413.0,18412.0,,
9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.3828125,5392.3828125,18406.0,,,
9204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18406.0,,
9224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390.33203125,5390.625,18399.0,18400.0,,
9243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388.8671875,5388.57421875,18394.0,18393.0,,
9265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.81640625,5386.81640625,18387.0,18387.0,,
9285,,,,,,,,,,,,,,,,,,,,,,,-1.2300000190734863,,,,,,,,,,5385.05859375,5385.05859375,18381.0,18381.0,,
9304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383.30078125,5383.30078125,,,,
9305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375.0,18375.0,,
9325,,,,,,,,,,,,,,,,,,,,,,,-1.2400000095367432,,,,,,,,,,5382.12890625,5382.12890625,18371.0,18371.0,,
9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.078125,5379.78515625,18364.0,18363.0,,
9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.61328125,5378.3203125,18359.0,18358.0,,
9385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.1484375,5376.85546875,18354.0,18353.0,,
9405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374.51171875,5375.09765625,18345.0,18347.0,,
9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371.875,5371.58203125,18336.0,18335.0,,
9445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.41015625,5370.41015625,18331.0,18331.0,,
9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.23828125,5368.359375,18327.0,18324.0,,
9486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367.1875,5367.48046875,,,,
9487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18320.0,18321.0,,
9506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366.015625,5366.30859375,18316.0,18317.0,,
9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363.671875,5364.2578125,18308.0,18310.0,,
9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5362.5,5362.79296875,18304.0,18305.0,,
9566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361.03515625,5360.44921875,18299.0,18297.0,,
9588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5359.5703125,5359.86328125,,,,
9589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18294.0,18295.0,,
9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5358.69140625,5358.10546875,18291.0,18289.0,,
9627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356.640625,5356.640625,18284.0,18284.0,,
9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355.76171875,5355.46875,18281.0,18280.0,,
9667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.41796875,5353.7109375,,,,
9668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18273.0,18274.0,,
9730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351.66015625,5350.78125,18267.0,18264.0,,
9731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5350.1953125,5349.90234375,18262.0,18261.0,,
9749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.0234375,5348.14453125,18258.0,18255.0,,
9768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346.38671875,5347.265625,18249.0,18252.0,,
9789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346.09375,5346.38671875,,,,
9790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18248.0,18249.0,,
9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343.45703125,5344.04296875,18239.0,18241.0,,
9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5342.87109375,5342.87109375,18237.0,18237.0,,
9849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341.11328125,5340.52734375,18231.0,18229.0,,
9869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.94140625,,18227.0,,,
9889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.0625,5337.59765625,18224.0,18219.0,,
9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.01171875,5337.01171875,18217.0,18217.0,,
9929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5336.71875,5335.546875,18216.0,18212.0,,
9949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333.49609375,5334.66796875,18205.0,18209.0,,
9969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333.7890625,,18206.0,,
9990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330.859375,5331.4453125,18196.0,18198.0,,
10010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330.56640625,5330.859375,18195.0,18196.0,,
10030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.22265625,,,,,
10031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.22265625,18187.0,18187.0,,
10049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327.34375,,18184.0,,,
10069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326.7578125,5325.5859375,18182.0,18178.0,,
10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5325.29296875,5325.0,18177.0,18176.0,,
10110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.70703125,5322.94921875,18175.0,18169.0,,
10130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321.77734375,5322.65625,18165.0,18168.0,,
10150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322.0703125,5321.484375,18166.0,18164.0,,
10170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319.43359375,5319.7265625,18157.0,18158.0,,
10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319.140625,5319.140625,18156.0,18156.0,,
10210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.50390625,5316.796875,18147.0,18148.0,,
10230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.2109375,5317.3828125,18146.0,18150.0,,
10250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315.0390625,5314.453125,18142.0,18140.0,,
10271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.8671875,5314.16015625,18138.0,18139.0,,
