Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
5229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5910.64453125,5911.23046875,20175.0,20177.0,,
5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5906.8359375,5906.8359375,20162.0,20162.0,,
5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5902.44140625,5901.85546875,20147.0,20145.0,,
5290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5898.046875,5897.4609375,20132.0,20130.0,,
5311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.23828125,5892.48046875,20119.0,20113.0,,
5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.13671875,5888.0859375,20105.0,20098.0,,
5351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886.328125,5883.984375,20092.0,20084.0,,
5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5883.10546875,5880.46875,20081.0,20072.0,,
5390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879.296875,5876.3671875,20068.0,20058.0,,
5410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5875.48828125,5872.55859375,20055.0,20045.0,,
5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871.38671875,,,,,
5431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.1640625,20041.0,20030.0,,
5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5866.40625,5864.0625,20024.0,20016.0,,
5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5861.1328125,5859.08203125,20006.0,,,
5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.0,,
5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856.15234375,5854.39453125,19989.0,19983.0,,
5514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.87890625,5848.828125,19971.0,19964.0,,
5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.60546875,,,,,
5532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843.5546875,19953.0,19946.0,,
5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840.91796875,5837.40234375,19937.0,19925.0,,
5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836.5234375,5832.421875,19922.0,19908.0,,
5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.54296875,5827.44140625,19905.0,19891.0,,
5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.9765625,5823.33984375,19886.0,19877.0,,
5632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.41015625,5819.53125,19867.0,19864.0,,
5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815.13671875,5815.4296875,19849.0,19850.0,,
5672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5809.5703125,5810.7421875,19830.0,19834.0,,
5692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5804.58984375,5805.17578125,19813.0,19815.0,,
5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.78125,5799.90234375,19800.0,19797.0,,
5732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5796.97265625,5794.3359375,19787.0,19778.0,,
5753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792.578125,5789.0625,19772.0,19760.0,,
5773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787.59765625,5784.08203125,19755.0,19743.0,,
5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5782.6171875,5779.6875,19738.0,19728.0,,
5813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5777.05078125,5774.12109375,19719.0,19709.0,,
5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771.77734375,5768.5546875,19701.0,19690.0,,
5854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5766.796875,,,,,
5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5763.57421875,19684.0,19673.0,,
5873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5762.109375,5758.59375,19668.0,19656.0,,
5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756.54296875,5754.19921875,19649.0,19641.0,,
5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751.26953125,,,,,
5914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750.9765625,19631.0,19630.0,,
5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.58203125,5746.58203125,19615.0,19615.0,,
5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741.6015625,5741.89453125,19598.0,19599.0,,
5974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5737.5,5737.5,19584.0,19584.0,,
5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5734.86328125,5732.8125,19575.0,19568.0,,
6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731.0546875,5728.41796875,19562.0,19553.0,,
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726.953125,5724.609375,19548.0,19540.0,,
6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723.14453125,5719.921875,19535.0,19524.0,,
6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5719.04296875,,,,,
6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.52734375,19521.0,19509.0,,
6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714.0625,5711.1328125,19504.0,19494.0,,
6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5709.375,,,,,
6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707.03125,19488.0,19480.0,,
6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704.1015625,5702.9296875,19470.0,19466.0,,
6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.12109375,5698.828125,19453.0,19452.0,,
6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5694.43359375,5693.84765625,19437.0,19435.0,,
6195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690.0390625,5689.453125,19422.0,19420.0,,
6216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5685.9375,5684.1796875,19408.0,19402.0,,
6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681.8359375,5678.61328125,19394.0,19383.0,,
6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.44140625,5673.92578125,19379.0,19367.0,,
6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673.33984375,5669.53125,19365.0,19352.0,,
6296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667.7734375,5665.72265625,19346.0,19339.0,,
6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5662.79296875,5661.9140625,19329.0,19326.0,,
6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5658.10546875,5657.2265625,19313.0,19310.0,,
6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5654.58984375,5653.41796875,19301.0,19297.0,,
6376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5649.90234375,5649.609375,19285.0,19284.0,,
6397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5646.09375,5644.62890625,19272.0,19267.0,,
6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5642.28515625,5638.4765625,19259.0,19246.0,,
6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5638.4765625,5634.66796875,19246.0,19233.0,,
6458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5633.49609375,5630.56640625,19229.0,19219.0,,
6477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627.34375,5626.7578125,19208.0,19206.0,,
6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622.65625,,,,,
6498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5621.19140625,19192.0,19187.0,,
6517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618.5546875,5617.3828125,19178.0,19174.0,,
6537,,,,,,,,,,,,,,,,,,,,,,,-10.621000289916992,,,,,,,,,,,,5613.8671875,5612.98828125,19162.0,19159.0,,
6557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608.88671875,5608.30078125,19145.0,19143.0,,
6578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605.37109375,5601.5625,19133.0,19120.0,,
6598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.85546875,5597.75390625,19121.0,19107.0,,
6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595.99609375,5594.53125,19101.0,19096.0,,
6638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591.30859375,5590.72265625,19085.0,19083.0,,
6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587.5,5586.03515625,19072.0,19067.0,,
6678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584.5703125,5583.69140625,19062.0,19059.0,,
6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580.17578125,,,,,
6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580.76171875,19047.0,19049.0,,
6718,,,,,,,,,,,,,,,,,,,,,,,-10.611000061035156,,,,,,,,,,,,5577.83203125,5575.1953125,19039.0,19030.0,,
6738,,,,,,,,,,,,,,,,,,,,,,,-10.621000289916992,,,,,,,,,,,,5575.48828125,5571.38671875,19031.0,19017.0,,
6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571.09375,5569.04296875,,,,
6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19016.0,19009.0,,
6779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.11328125,5565.52734375,18999.0,18997.0,,
6798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.01171875,,,,,
6799,,,,,,,,,,,,,,,,,,,,,,,-10.611000061035156,,,,,,,,,,,,,5560.25390625,18985.0,18979.0,,
6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558.49609375,5557.32421875,18973.0,18969.0,,
6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5553.22265625,5553.22265625,18955.0,18955.0,,
6859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5549.70703125,5547.0703125,18943.0,18934.0,,
6879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546.77734375,5542.67578125,18933.0,18919.0,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5541.50390625,5540.33203125,18915.0,18911.0,,
6920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536.23046875,5535.3515625,18897.0,18894.0,,
6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5533.0078125,5530.95703125,18886.0,18879.0,,
6960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5528.90625,5528.61328125,18872.0,18871.0,,
6981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524.51171875,5523.6328125,18857.0,18854.0,,
7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5522.4609375,5518.65234375,18850.0,18837.0,,
7020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5518.65234375,5516.89453125,18837.0,,,
7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18831.0,,
7040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5513.96484375,,,,,
7041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5513.37890625,18821.0,18819.0,,
7060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511.03515625,5508.984375,18811.0,18804.0,,
7083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.2265625,5506.640625,18798.0,18796.0,,
7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.125,5502.24609375,18784.0,18781.0,,
7121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.48828125,5496.97265625,18775.0,18763.0,,
7141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5496.38671875,5494.3359375,18761.0,18754.0,,
7161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5491.11328125,5490.52734375,18743.0,18741.0,,
7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5487.59765625,5485.83984375,18731.0,18725.0,,
7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5484.08203125,5483.203125,18719.0,18716.0,,
7221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5479.6875,5478.515625,18704.0,18700.0,,
7241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477.34375,5474.12109375,18696.0,18685.0,,
7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473.53515625,5471.77734375,18683.0,18677.0,,
7282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.140625,5467.96875,18668.0,18664.0,,
7308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.91796875,5464.16015625,18657.0,18651.0,,
7326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5462.40234375,5461.81640625,18645.0,18643.0,,
7342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458.88671875,5457.71484375,18633.0,18629.0,,
7363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456.54296875,5454.19921875,18625.0,18617.0,,
7383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453.02734375,5452.1484375,18613.0,18610.0,,
7403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5449.8046875,5448.6328125,18602.0,18598.0,,
7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5447.16796875,5446.58203125,18593.0,18591.0,,
7443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443.9453125,5442.7734375,18582.0,18578.0,,
7463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5441.6015625,5439.55078125,18574.0,18567.0,,
7483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438.0859375,5437.20703125,18562.0,18559.0,,
7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434.5703125,5433.69140625,18550.0,18547.0,,
7523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431.93359375,5430.46875,18541.0,18536.0,,
7543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5428.7109375,5427.83203125,18530.0,18527.0,,
7564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.07421875,5424.31640625,18521.0,18515.0,,
7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423.4375,5421.97265625,18512.0,18507.0,,
7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420.21484375,5419.3359375,18501.0,18498.0,,
7625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5417.87109375,5416.40625,18493.0,18488.0,,
7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.59765625,5414.35546875,18484.0,18481.0,,
7664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.546875,5409.375,18468.0,18464.0,,
7685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.49609375,5407.6171875,18461.0,18458.0,,
7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.4453125,5405.56640625,18454.0,18451.0,,
7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.6875,5403.80859375,18448.0,18445.0,,
7745,,,,,,,,,,,,,,,,,,,,,,,-10.60099983215332,,,,,,,,,,,,5402.34375,5401.7578125,18440.0,18438.0,,
7765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.29296875,5399.70703125,18433.0,18431.0,,
7785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.2421875,5397.0703125,18426.0,18422.0,,
7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5395.60546875,5394.7265625,18417.0,18414.0,,
7825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.96875,5391.796875,18408.0,18404.0,,
7847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390.625,,,,,
7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389.16015625,18400.0,18395.0,,
7865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387.6953125,5386.5234375,18390.0,18386.0,,
7886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385.05859375,5383.88671875,18381.0,18377.0,,
7907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5382.421875,5381.54296875,18372.0,18369.0,,
7926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.078125,5378.90625,18364.0,18360.0,,
7946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.02734375,,,,,
7947,,,,,,,,,,,,,,,,,,,,,,,-10.611000061035156,,,,,,,,,,,,,5377.44140625,18357.0,18355.0,,
7966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375.68359375,5374.51171875,18349.0,18345.0,,
7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5373.92578125,5373.046875,18343.0,18340.0,,
8006,,,,,,,,,,,,,,,,,,,,,,,-10.60099983215332,,,,,,,,,,,,5371.58203125,5370.99609375,18335.0,18333.0,,
8026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.82421875,5368.9453125,18329.0,18326.0,,
8047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367.48046875,5367.48046875,18321.0,18321.0,,
8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5365.72265625,5364.84375,18315.0,18312.0,,
8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364.55078125,5363.0859375,18311.0,18306.0,,
8107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5362.5,5361.03515625,18304.0,18299.0,,
8127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360.44921875,5359.27734375,18297.0,18293.0,,
8147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357.8125,5357.51953125,18288.0,18287.0,,
8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356.0546875,5354.8828125,18282.0,18278.0,,
8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.7109375,5353.125,18274.0,18272.0,,
8209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351.3671875,5349.90234375,18266.0,18261.0,,
8227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.609375,,,,,
8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348.73046875,18260.0,18257.0,,
8248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346.6796875,5346.09375,18250.0,18248.0,,
8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.21484375,5344.04296875,18245.0,18241.0,,
8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5342.87109375,,,,,
8289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341.9921875,18237.0,18234.0,,
8308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340.8203125,5339.94140625,18230.0,18227.0,,
8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338.4765625,5339.0625,18222.0,18224.0,,
8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.01171875,5336.1328125,18217.0,18214.0,,
8369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5336.1328125,5335.25390625,18214.0,18211.0,,
8390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5334.375,5333.203125,18208.0,18204.0,,
8409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5334.08203125,,18207.0,,,
8429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332.03125,5332.03125,18200.0,18200.0,,
8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331.73828125,5330.859375,18199.0,18196.0,,
8469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329.98046875,5329.6875,18193.0,18192.0,,
8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.515625,5327.63671875,18188.0,18185.0,,
8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326.171875,5327.05078125,18180.0,18183.0,,
8530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.4140625,5323.2421875,18174.0,18170.0,,
8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322.94921875,5322.0703125,18169.0,18166.0,,
8570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320.60546875,5318.5546875,18161.0,18154.0,,
8590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319.140625,5317.96875,18156.0,18152.0,,
8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315.91796875,5315.0390625,18145.0,18142.0,,
8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5314.74609375,5313.28125,18141.0,18136.0,,
8651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.109375,5310.9375,18132.0,18128.0,,
8671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.64453125,5309.765625,18127.0,18124.0,,
8691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.421875,5308.59375,18116.0,18120.0,,
8711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.8359375,5305.95703125,18114.0,18111.0,,
8731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.37109375,5305.37109375,18109.0,18109.0,,
8751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5304.19921875,5303.02734375,18105.0,18101.0,,
8771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.734375,5303.61328125,18100.0,18103.0,,
8792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.85546875,5300.9765625,18097.0,18094.0,,
8811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.26953125,5300.68359375,18095.0,18093.0,,
8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299.8046875,5298.046875,18090.0,18084.0,,
8851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.92578125,5298.6328125,18087.0,18086.0,,
8872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.2890625,5295.99609375,18078.0,18077.0,,
8892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5294.82421875,,18073.0,,
8912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293.9453125,5292.48046875,18070.0,18065.0,,
8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293.359375,5292.1875,18068.0,18064.0,,
8952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.13671875,5291.015625,18057.0,18060.0,,
8972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288.96484375,,18053.0,,
8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288.0859375,5287.5,18050.0,18048.0,,
9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.20703125,5286.03515625,,,,
9013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18047.0,18043.0,,
9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5284.5703125,,18038.0,,,
9053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5284.27734375,5283.10546875,18037.0,18033.0,,
9073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283.10546875,5282.8125,18033.0,18032.0,,
9093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281.93359375,5281.0546875,18029.0,18026.0,,
9113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.46875,5281.93359375,18024.0,18029.0,,
9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.58984375,5278.7109375,18021.0,18018.0,,
9153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.296875,5279.00390625,18020.0,18019.0,,
